time,P-109523,P-118383
2018-09-24 08:50:00,6927.0,2915.0
2018-09-24 08:55:00,6841.0,2914.0
2018-09-24 09:00:00,6820.0,2917.0
2018-09-24 09:05:00,6820.0,2896.0
2018-09-24 09:10:00,6898.0,2881.0
2018-09-24 09:15:00,6851.0,2981.0
2018-09-24 09:20:00,6833.0,2900.0
2018-09-24 09:25:00,6830.0,2959.0
2018-09-24 09:30:00,6825.0,2894.0
2018-09-24 09:35:00,6822.0,2813.0
2018-09-24 09:40:00,6891.0,2880.0
2018-09-24 09:45:00,6814.0,2894.0
2018-09-24 09:50:00,6819.0,2855.0
2018-09-24 09:55:00,6712.0,2955.0
2018-09-24 10:00:00,6718.0,2825.0
2018-09-24 10:05:00,6528.0,2805.0
2018-09-24 10:10:00,6558.0,2892.0
2018-09-24 10:15:00,6561.0,2859.0
2018-09-24 10:20:00,6532.0,2873.0
2018-09-24 10:25:00,6571.0,2864.0
2018-09-24 10:30:00,6518.0,2866.0
2018-09-24 10:35:00,6551.0,2848.0
2018-09-24 10:40:00,6431.0,2803.0
2018-09-24 10:45:00,6426.0,2851.0
2018-09-24 10:50:00,6868.0,2831.0
2018-09-24 10:55:00,6753.0,2831.0
2018-09-24 11:00:00,6726.0,2757.0
2018-09-24 11:05:00,6783.0,2936.0
2018-09-24 11:10:00,6838.0,2787.0
2018-09-24 11:15:00,6789.0,2759.0
2018-09-24 11:20:00,6815.0,2801.0
2018-09-24 11:25:00,6885.0,2752.0
2018-09-24 11:30:00,6742.0,2775.0
2018-09-24 11:35:00,6880.0,2770.0
2018-09-24 11:40:00,6806.0,2708.0
2018-09-24 11:45:00,6629.0,2661.0
2018-09-24 11:50:00,6647.0,2741.0
2018-09-24 11:55:00,6695.0,2638.0
2018-09-24 12:00:00,7334.0,2883.0
2018-09-24 12:05:00,7123.0,2794.0
2018-09-24 12:10:00,7142.0,2715.0
2018-09-24 12:15:00,7139.0,2792.0
2018-09-24 12:20:00,7255.0,2804.0
2018-09-24 12:25:00,6994.0,2776.0
2018-09-24 12:30:00,6948.0,2639.0
2018-09-24 12:35:00,6985.0,2794.0
2018-09-24 12:40:00,6968.0,2749.0
2018-09-24 12:45:00,6907.0,2720.0
2018-09-24 12:50:00,6796.0,2676.0
2018-09-24 12:55:00,6791.0,2653.0
2018-09-24 13:00:00,6398.0,2499.0
2018-09-24 13:05:00,6524.0,2538.0
2018-09-24 13:10:00,6366.0,2622.0
2018-09-24 13:15:00,6446.0,2563.0
2018-09-24 13:20:00,6435.0,2544.0
2018-09-24 13:25:00,6220.0,2451.0
2018-09-24 13:30:00,6356.0,2493.0
2018-09-24 13:35:00,6393.0,2573.0
2018-09-24 13:40:00,6310.0,2504.0
2018-09-24 13:45:00,5711.0,2291.0
2018-09-24 13:50:00,5802.0,2295.0
2018-09-24 13:55:00,5732.0,2273.0
2018-09-24 14:00:00,5853.0,2272.0
2018-09-24 14:05:00,5760.0,2286.0
2018-09-24 14:10:00,5749.0,2270.0
2018-09-24 14:15:00,5686.0,2250.0
2018-09-24 14:20:00,5801.0,2287.0
2018-09-24 14:25:00,5648.0,2227.0
2018-09-24 14:30:00,5639.0,2288.0
2018-09-24 14:35:00,5579.0,2249.0
2018-09-24 14:40:00,5606.0,2306.0
2018-09-24 14:45:00,5820.0,2286.0
2018-09-24 14:50:00,5708.0,2336.0
2018-09-24 14:55:00,5807.0,2356.0
2018-09-24 15:00:00,5756.0,2311.0
2018-09-24 15:05:00,5706.0,2324.0
2018-09-24 15:10:00,5613.0,2323.0
2018-09-24 15:15:00,5597.0,2276.0
2018-09-24 15:20:00,5734.0,2405.0
2018-09-24 15:25:00,5704.0,2348.0
2018-09-24 15:30:00,5818.0,2464.0
2018-09-24 15:35:00,5810.0,2368.0
2018-09-24 15:40:00,5858.0,2424.0
2018-09-24 15:45:00,5805.0,2369.0
2018-09-24 15:50:00,5846.0,2351.0
2018-09-24 15:55:00,6077.0,2416.0
2018-09-24 16:00:00,6412.0,2466.0
2018-09-24 16:05:00,6412.0,2553.0
2018-09-24 16:10:00,6460.0,2533.0
2018-09-24 16:15:00,6478.0,2552.0
2018-09-24 16:20:00,6416.0,2616.0
2018-09-24 16:25:00,6975.0,2732.0
2018-09-24 16:30:00,6817.0,2716.0
2018-09-24 16:35:00,6996.0,2682.0
2018-09-24 16:40:00,6856.0,2686.0
2018-09-24 16:45:00,6868.0,2672.0
2018-09-24 16:50:00,6939.0,2662.0
2018-09-24 16:55:00,7002.0,2695.0
2018-09-24 17:00:00,6879.0,2621.0
2018-09-24 17:05:00,6940.0,2691.0
2018-09-24 17:10:00,7012.0,2644.0
2018-09-24 17:15:00,6923.0,2666.0
2018-09-24 17:20:00,6824.0,2742.0
2018-09-24 17:25:00,6766.0,2699.0
2018-09-24 17:30:00,6842.0,2653.0
2018-09-24 17:35:00,6969.0,2649.0
2018-09-24 17:40:00,6782.0,2632.0
2018-09-24 17:45:00,6865.0,2578.0
2018-09-24 17:50:00,6770.0,2598.0
2018-09-24 17:55:00,6817.0,2613.0
2018-09-24 18:00:00,6708.0,2531.0
2018-09-24 18:05:00,6669.0,2590.0
2018-09-24 18:10:00,6649.0,2638.0
2018-09-24 18:15:00,6708.0,2586.0
2018-09-24 18:20:00,6617.0,2591.0
2018-09-24 18:25:00,6533.0,2569.0
2018-09-24 18:30:00,6533.0,2583.0
2018-09-24 18:35:00,6538.0,2564.0
2018-09-24 18:40:00,6589.0,2579.0
2018-09-24 18:45:00,6635.0,2542.0
2018-09-24 18:50:00,6562.0,2614.0
2018-09-24 18:55:00,6693.0,2546.0
2018-09-24 19:00:00,6366.0,2473.0
2018-09-24 19:05:00,6490.0,2488.0
2018-09-24 19:10:00,6472.0,2487.0
2018-09-24 19:15:00,6554.0,2546.0
2018-09-24 19:20:00,6515.0,2488.0
2018-09-24 19:25:00,6613.0,2483.0
2018-09-24 19:30:00,6514.0,2557.0
2018-09-24 19:35:00,6543.0,2534.0
2018-09-24 19:40:00,6530.0,2550.0
2018-09-24 19:45:00,6542.0,2504.0
2018-09-24 19:50:00,6610.0,2537.0
2018-09-24 19:55:00,6601.0,2543.0
2018-09-24 20:00:00,6675.0,2469.0
2018-09-24 20:05:00,6565.0,2527.0
2018-09-24 20:10:00,6722.0,2594.0
2018-09-24 20:15:00,6675.0,2528.0
2018-09-24 20:20:00,6767.0,2525.0
2018-09-24 20:25:00,6758.0,2508.0
2018-09-24 20:30:00,6703.0,2609.0
2018-09-24 20:35:00,6715.0,2508.0
2018-09-24 20:40:00,6621.0,2574.0
2018-09-24 20:45:00,6697.0,2592.0
2018-09-24 20:50:00,6713.0,2538.0
2018-09-24 20:55:00,6706.0,2568.0
2018-09-24 21:00:00,6766.0,2563.0
2018-09-24 21:05:00,6712.0,2586.0
2018-09-24 21:10:00,6636.0,2577.0
2018-09-24 21:15:00,6599.0,2520.0
2018-09-24 21:20:00,6711.0,2592.0
2018-09-24 21:25:00,6633.0,2605.0
2018-09-24 21:30:00,6808.0,2626.0
2018-09-24 21:35:00,6623.0,2530.0
2018-09-24 21:40:00,6469.0,2577.0
2018-09-24 21:45:00,6102.0,2435.0
2018-09-24 21:50:00,6184.0,2422.0
2018-09-24 21:55:00,6071.0,2411.0
2018-09-24 22:00:00,6074.0,2446.0
2018-09-24 22:05:00,5761.0,2205.0
2018-09-24 22:10:00,5476.0,2200.0
2018-09-24 22:15:00,5423.0,2176.0
2018-09-24 22:20:00,5287.0,2183.0
2018-09-24 22:25:00,5258.0,2172.0
2018-09-24 22:30:00,5301.0,2183.0
2018-09-24 22:35:00,5214.0,2178.0
2018-09-24 22:40:00,5239.0,2096.0
2018-09-24 22:45:00,5148.0,2152.0
2018-09-24 22:50:00,5126.0,2152.0
2018-09-24 22:55:00,5134.0,2099.0
2018-09-24 23:00:00,5076.0,2048.0
2018-09-24 23:05:00,4962.0,2076.0
2018-09-24 23:10:00,4844.0,2046.0
2018-09-24 23:15:00,3971.0,1790.0
2018-09-24 23:20:00,3959.0,1813.0
2018-09-24 23:25:00,3867.0,1792.0
2018-09-24 23:30:00,3895.0,1798.0
2018-09-24 23:35:00,3931.0,1789.0
2018-09-24 23:40:00,3885.0,1726.0
2018-09-24 23:45:00,3775.0,1754.0
2018-09-24 23:50:00,3581.0,1661.0
2018-09-24 23:55:00,3564.0,1636.0
2018-09-25 00:00:00,3403.0,1600.0
2018-09-25 00:05:00,3397.0,1570.0
2018-09-25 00:10:00,3023.0,1474.0
2018-09-25 00:15:00,2789.0,1354.0
2018-09-25 00:20:00,2740.0,1344.0
2018-09-25 00:25:00,2751.0,1345.0
2018-09-25 00:30:00,2796.0,1368.0
2018-09-25 00:35:00,2740.0,1356.0
2018-09-25 00:40:00,2799.0,1386.0
2018-09-25 00:45:00,2759.0,1375.0
2018-09-25 00:50:00,2770.0,1360.0
2018-09-25 00:55:00,2777.0,1332.0
2018-09-25 01:00:00,2739.0,1357.0
2018-09-25 01:05:00,2760.0,1336.0
2018-09-25 01:10:00,2762.0,1357.0
2018-09-25 01:15:00,2741.0,1390.0
2018-09-25 01:20:00,2695.0,1345.0
2018-09-25 01:25:00,2751.0,1357.0
2018-09-25 01:30:00,2697.0,1353.0
2018-09-25 01:35:00,2734.0,1360.0
2018-09-25 01:40:00,2748.0,1361.0
2018-09-25 01:45:00,2742.0,1370.0
2018-09-25 01:50:00,2682.0,1351.0
2018-09-25 01:55:00,2729.0,1330.0
2018-09-25 02:00:00,2692.0,1339.0
2018-09-25 02:05:00,2719.0,1355.0
2018-09-25 02:10:00,2752.0,1352.0
2018-09-25 02:15:00,2757.0,1336.0
2018-09-25 02:20:00,2726.0,1355.0
2018-09-25 02:25:00,2685.0,1305.0
2018-09-25 02:30:00,2716.0,1288.0
2018-09-25 02:35:00,2695.0,1301.0
2018-09-25 02:40:00,2678.0,1305.0
2018-09-25 02:45:00,2667.0,1301.0
2018-09-25 02:50:00,2645.0,1413.0
2018-09-25 02:55:00,2300.0,1206.0
2018-09-25 03:00:00,2246.0,1199.0
2018-09-25 03:05:00,2294.0,1196.0
2018-09-25 03:10:00,2297.0,1221.0
2018-09-25 03:15:00,2300.0,1223.0
2018-09-25 03:20:00,2351.0,1226.0
2018-09-25 03:25:00,2300.0,1208.0
2018-09-25 03:30:00,2382.0,1244.0
2018-09-25 03:35:00,2369.0,1234.0
2018-09-25 03:40:00,2301.0,1213.0
2018-09-25 03:45:00,2264.0,1208.0
2018-09-25 03:50:00,2304.0,1233.0
2018-09-25 03:55:00,2412.0,1232.0
2018-09-25 04:00:00,2293.0,1226.0
2018-09-25 04:05:00,2319.0,1241.0
2018-09-25 04:10:00,2358.0,1218.0
2018-09-25 04:15:00,2472.0,1278.0
2018-09-25 04:20:00,2424.0,1255.0
2018-09-25 04:25:00,2355.0,1236.0
2018-09-25 04:30:00,2630.0,1256.0
2018-09-25 04:35:00,2627.0,1260.0
2018-09-25 04:40:00,2705.0,1304.0
2018-09-25 04:45:00,2612.0,1305.0
2018-09-25 04:50:00,2789.0,1322.0
2018-09-25 04:55:00,2956.0,1565.0
2018-09-25 05:00:00,3102.0,1540.0
2018-09-25 05:05:00,3131.0,1578.0
2018-09-25 05:10:00,3261.0,1583.0
2018-09-25 05:15:00,3279.0,1611.0
2018-09-25 05:20:00,3413.0,1616.0
2018-09-25 05:25:00,3429.0,1614.0
2018-09-25 05:30:00,3430.0,1679.0
2018-09-25 05:35:00,3372.0,1665.0
2018-09-25 05:40:00,3059.0,1696.0
2018-09-25 05:45:00,3116.0,1735.0
2018-09-25 05:50:00,3224.0,1711.0
2018-09-25 05:55:00,3236.0,1714.0
2018-09-25 06:00:00,3436.0,1812.0
2018-09-25 06:05:00,3981.0,1895.0
2018-09-25 06:10:00,4134.0,1919.0
2018-09-25 06:15:00,3840.0,2042.0
2018-09-25 06:20:00,3895.0,2034.0
2018-09-25 06:25:00,4529.0,2308.0
2018-09-25 06:30:00,4475.0,2284.0
2018-09-25 06:35:00,5923.0,2653.0
2018-09-25 06:40:00,5883.0,2688.0
2018-09-25 06:45:00,5847.0,2696.0
2018-09-25 06:50:00,6002.0,2701.0
2018-09-25 06:55:00,6012.0,2712.0
2018-09-25 07:00:00,6491.0,2856.0
2018-09-25 07:05:00,6693.0,2830.0
2018-09-25 07:10:00,6702.0,2905.0
2018-09-25 07:15:00,6761.0,2889.0
2018-09-25 07:20:00,6861.0,2897.0
2018-09-25 07:25:00,6863.0,2870.0
2018-09-25 07:30:00,6263.0,2830.0
2018-09-25 07:35:00,6266.0,2811.0
2018-09-25 07:40:00,6188.0,2892.0
2018-09-25 07:45:00,6365.0,2879.0
2018-09-25 07:50:00,6375.0,2903.0
2018-09-25 07:55:00,6245.0,2838.0
2018-09-25 08:00:00,6174.0,2801.0
2018-09-25 08:05:00,6105.0,2846.0
2018-09-25 08:10:00,6003.0,2814.0
2018-09-25 08:15:00,6056.0,2844.0
2018-09-25 08:20:00,6550.0,2806.0
2018-09-25 08:25:00,6506.0,2796.0
2018-09-25 08:30:00,6526.0,2743.0
2018-09-25 08:35:00,6586.0,2788.0
2018-09-25 08:40:00,6397.0,2836.0
2018-09-25 08:45:00,6454.0,2770.0
2018-09-25 08:50:00,6518.0,2793.0
2018-09-25 08:55:00,6427.0,2820.0
2018-09-25 09:00:00,6376.0,2778.0
2018-09-25 09:05:00,6386.0,2833.0
2018-09-25 09:10:00,6507.0,2766.0
2018-09-25 09:15:00,6536.0,2744.0
2018-09-25 09:20:00,6469.0,2767.0
2018-09-25 09:25:00,6463.0,2774.0
2018-09-25 09:30:00,6570.0,2848.0
2018-09-25 09:35:00,6531.0,2741.0
2018-09-25 09:40:00,6506.0,2753.0
2018-09-25 09:45:00,6523.0,2848.0
2018-09-25 09:50:00,6439.0,2769.0
2018-09-25 09:55:00,6562.0,2810.0
2018-09-25 10:00:00,6395.0,2766.0
2018-09-25 10:05:00,6422.0,2772.0
2018-09-25 10:10:00,6410.0,2751.0
2018-09-25 10:15:00,6245.0,2799.0
2018-09-25 10:20:00,6233.0,2632.0
2018-09-25 10:25:00,6589.0,2747.0
2018-09-25 10:30:00,6655.0,2735.0
2018-09-25 10:35:00,6635.0,2703.0
2018-09-25 10:40:00,6615.0,2759.0
2018-09-25 10:45:00,6642.0,2682.0
2018-09-25 10:50:00,6457.0,2615.0
2018-09-25 10:55:00,6485.0,2738.0
2018-09-25 11:00:00,6537.0,2681.0
2018-09-25 11:05:00,6508.0,2693.0
2018-09-25 11:10:00,6541.0,2660.0
2018-09-25 11:15:00,6470.0,2719.0
2018-09-25 11:20:00,6520.0,2696.0
2018-09-25 11:25:00,6469.0,2760.0
2018-09-25 11:30:00,6424.0,2764.0
2018-09-25 11:35:00,6531.0,2722.0
2018-09-25 11:40:00,6397.0,2701.0
2018-09-25 11:45:00,6522.0,2623.0
2018-09-25 11:50:00,6523.0,2657.0
2018-09-25 11:55:00,6444.0,2661.0
2018-09-25 12:00:00,6459.0,2667.0
2018-09-25 12:05:00,6422.0,2672.0
2018-09-25 12:10:00,6404.0,2711.0
2018-09-25 12:15:00,6402.0,2703.0
2018-09-25 12:20:00,6434.0,2704.0
2018-09-25 12:25:00,6592.0,2655.0
2018-09-25 12:30:00,6392.0,2676.0
2018-09-25 12:35:00,6406.0,2653.0
2018-09-25 12:40:00,6476.0,2658.0
2018-09-25 12:45:00,6306.0,2646.0
2018-09-25 12:50:00,6785.0,2701.0
2018-09-25 12:55:00,6724.0,2663.0
2018-09-25 13:00:00,6850.0,2704.0
2018-09-25 13:05:00,6799.0,2609.0
2018-09-25 13:10:00,6681.0,2654.0
2018-09-25 13:15:00,6537.0,2607.0
2018-09-25 13:20:00,6531.0,2576.0
2018-09-25 13:25:00,6559.0,2574.0
2018-09-25 13:30:00,6423.0,2492.0
2018-09-25 13:35:00,6312.0,2447.0
2018-09-25 13:40:00,6240.0,2423.0
2018-09-25 13:45:00,5894.0,2372.0
2018-09-25 13:50:00,6088.0,2394.0
2018-09-25 13:55:00,6096.0,2388.0
2018-09-25 14:00:00,6113.0,2402.0
2018-09-25 14:05:00,6090.0,2401.0
2018-09-25 14:10:00,6097.0,2418.0
2018-09-25 14:15:00,6090.0,2428.0
2018-09-25 14:20:00,6108.0,2363.0
2018-09-25 14:25:00,5930.0,2388.0
2018-09-25 14:30:00,6006.0,2323.0
2018-09-25 14:35:00,5985.0,2345.0
2018-09-25 14:40:00,5940.0,2306.0
2018-09-25 14:45:00,5940.0,2338.0
2018-09-25 14:50:00,5908.0,2338.0
2018-09-25 14:55:00,5906.0,2297.0
2018-09-25 15:00:00,5958.0,2368.0
2018-09-25 15:05:00,6020.0,2398.0
2018-09-25 15:10:00,6176.0,2411.0
2018-09-25 15:15:00,6340.0,2496.0
2018-09-25 15:20:00,6285.0,2466.0
2018-09-25 15:25:00,6264.0,2497.0
2018-09-25 15:30:00,6172.0,2476.0
2018-09-25 15:35:00,6315.0,2437.0
2018-09-25 15:40:00,6532.0,2512.0
2018-09-25 15:45:00,6409.0,2495.0
2018-09-25 15:50:00,6468.0,2578.0
2018-09-25 15:55:00,6557.0,2534.0
2018-09-25 16:00:00,6575.0,2549.0
2018-09-25 16:05:00,6591.0,2504.0
2018-09-25 16:10:00,6599.0,2590.0
2018-09-25 16:15:00,6599.0,2555.0
2018-09-25 16:20:00,6719.0,2528.0
2018-09-25 16:25:00,6650.0,2539.0
2018-09-25 16:30:00,6880.0,2671.0
2018-09-25 16:35:00,6819.0,2537.0
2018-09-25 16:40:00,6831.0,2651.0
2018-09-25 16:45:00,6888.0,2618.0
2018-09-25 16:50:00,6849.0,2645.0
2018-09-25 16:55:00,6956.0,2616.0
2018-09-25 17:00:00,6917.0,2663.0
2018-09-25 17:05:00,6464.0,2624.0
2018-09-25 17:10:00,6414.0,2633.0
2018-09-25 17:15:00,6395.0,2630.0
2018-09-25 17:20:00,6448.0,2681.0
2018-09-25 17:25:00,6467.0,2623.0
2018-09-25 17:30:00,6464.0,2601.0
2018-09-25 17:35:00,6512.0,2644.0
2018-09-25 17:40:00,6541.0,2629.0
2018-09-25 17:45:00,6627.0,2620.0
2018-09-25 17:50:00,6594.0,2673.0
2018-09-25 17:55:00,6614.0,2696.0
2018-09-25 18:00:00,6572.0,2667.0
2018-09-25 18:05:00,6508.0,2653.0
2018-09-25 18:10:00,6514.0,2695.0
2018-09-25 18:15:00,6506.0,2673.0
2018-09-25 18:20:00,6599.0,2668.0
2018-09-25 18:25:00,6500.0,2683.0
2018-09-25 18:30:00,6557.0,2691.0
2018-09-25 18:35:00,6521.0,2653.0
2018-09-25 18:40:00,6469.0,2594.0
2018-09-25 18:45:00,6564.0,2649.0
2018-09-25 18:50:00,6432.0,2610.0
2018-09-25 18:55:00,6420.0,2611.0
2018-09-25 19:00:00,6390.0,2556.0
2018-09-25 19:05:00,6393.0,2611.0
2018-09-25 19:10:00,6334.0,2567.0
2018-09-25 19:15:00,6352.0,2568.0
2018-09-25 19:20:00,6362.0,2575.0
2018-09-25 19:25:00,6804.0,2559.0
2018-09-25 19:30:00,6802.0,2591.0
2018-09-25 19:35:00,6866.0,2615.0
2018-09-25 19:40:00,6858.0,2597.0
2018-09-25 19:45:00,6901.0,2587.0
2018-09-25 19:50:00,6924.0,2585.0
2018-09-25 19:55:00,6834.0,2606.0
2018-09-25 20:00:00,6764.0,2590.0
2018-09-25 20:05:00,6764.0,2577.0
2018-09-25 20:10:00,6769.0,2588.0
2018-09-25 20:15:00,6813.0,2597.0
2018-09-25 20:20:00,6795.0,2571.0
2018-09-25 20:25:00,6807.0,2628.0
2018-09-25 20:30:00,6801.0,2567.0
2018-09-25 20:35:00,6802.0,2592.0
2018-09-25 20:40:00,6797.0,2653.0
2018-09-25 20:45:00,6940.0,2606.0
2018-09-25 20:50:00,6876.0,2607.0
2018-09-25 20:55:00,6789.0,2639.0
2018-09-25 21:00:00,6810.0,2582.0
2018-09-25 21:05:00,6966.0,2583.0
2018-09-25 21:10:00,6754.0,2534.0
2018-09-25 21:15:00,6851.0,2588.0
2018-09-25 21:20:00,6848.0,2573.0
2018-09-25 21:25:00,6860.0,2516.0
2018-09-25 21:30:00,6805.0,2615.0
2018-09-25 21:35:00,6875.0,2544.0
2018-09-25 21:40:00,6710.0,2595.0
2018-09-25 21:45:00,6649.0,2585.0
2018-09-25 21:50:00,6622.0,2548.0
2018-09-25 21:55:00,6542.0,2534.0
2018-09-25 22:00:00,6549.0,2511.0
2018-09-25 22:05:00,6635.0,2500.0
2018-09-25 22:10:00,6415.0,2464.0
2018-09-25 22:15:00,6364.0,2498.0
2018-09-25 22:20:00,6354.0,2481.0
2018-09-25 22:25:00,5909.0,2295.0
2018-09-25 22:30:00,5893.0,2342.0
2018-09-25 22:35:00,5813.0,2361.0
2018-09-25 22:40:00,5744.0,2340.0
2018-09-25 22:45:00,5686.0,2309.0
2018-09-25 22:50:00,4898.0,2096.0
2018-09-25 22:55:00,4948.0,2031.0
2018-09-25 23:00:00,4938.0,2072.0
2018-09-25 23:05:00,5031.0,2088.0
2018-09-25 23:10:00,4923.0,2082.0
2018-09-25 23:15:00,4806.0,2059.0
2018-09-25 23:20:00,4795.0,2030.0
2018-09-25 23:25:00,4818.0,2047.0
2018-09-25 23:30:00,4823.0,2029.0
2018-09-25 23:35:00,4815.0,2006.0
2018-09-25 23:40:00,4721.0,2027.0
2018-09-25 23:45:00,4648.0,1963.0
2018-09-25 23:50:00,3418.0,1646.0
2018-09-25 23:55:00,3472.0,1622.0
2018-09-26 00:00:00,3410.0,1670.0
2018-09-26 00:05:00,3442.0,1630.0
2018-09-26 00:10:00,3455.0,1620.0
2018-09-26 00:15:00,3359.0,1640.0
2018-09-26 00:20:00,3372.0,1614.0
2018-09-26 00:25:00,3250.0,1629.0
2018-09-26 00:30:00,3299.0,1603.0
2018-09-26 00:35:00,3323.0,1613.0
2018-09-26 00:40:00,3172.0,1613.0
2018-09-26 00:45:00,3114.0,1596.0
2018-09-26 00:50:00,3190.0,1623.0
2018-09-26 00:55:00,3101.0,1581.0
2018-09-26 01:00:00,3094.0,1550.0
2018-09-26 01:05:00,3073.0,1563.0
2018-09-26 01:10:00,3120.0,1573.0
2018-09-26 01:15:00,3124.0,1598.0
2018-09-26 01:20:00,3151.0,1580.0
2018-09-26 01:25:00,3087.0,1592.0
2018-09-26 01:30:00,3054.0,1549.0
2018-09-26 01:35:00,3047.0,1534.0
2018-09-26 01:40:00,3025.0,1539.0
2018-09-26 01:45:00,3020.0,1542.0
2018-09-26 01:50:00,2917.0,1531.0
2018-09-26 01:55:00,2847.0,1459.0
2018-09-26 02:00:00,2970.0,1583.0
2018-09-26 02:05:00,3041.0,1544.0
2018-09-26 02:10:00,3038.0,1557.0
2018-09-26 02:15:00,3082.0,1540.0
2018-09-26 02:20:00,2976.0,1575.0
2018-09-26 02:25:00,3067.0,1551.0
2018-09-26 02:30:00,3178.0,1539.0
2018-09-26 02:35:00,3137.0,1564.0
2018-09-26 02:40:00,3130.0,1564.0
2018-09-26 02:45:00,3102.0,1565.0
2018-09-26 02:50:00,2961.0,1438.0
2018-09-26 02:55:00,2901.0,1414.0
2018-09-26 03:00:00,2936.0,1441.0
2018-09-26 03:05:00,2896.0,1458.0
2018-09-26 03:10:00,2910.0,1437.0
2018-09-26 03:15:00,2881.0,1444.0
2018-09-26 03:20:00,2909.0,1382.0
2018-09-26 03:25:00,2757.0,1358.0
2018-09-26 03:30:00,2752.0,1344.0
2018-09-26 03:35:00,2703.0,1352.0
2018-09-26 03:40:00,2727.0,1372.0
2018-09-26 03:45:00,2678.0,1351.0
2018-09-26 03:50:00,2699.0,1362.0
2018-09-26 03:55:00,2752.0,1379.0
2018-09-26 04:00:00,2743.0,1360.0
2018-09-26 04:05:00,2738.0,1356.0
2018-09-26 04:10:00,2776.0,1380.0
2018-09-26 04:15:00,2823.0,1407.0
2018-09-26 04:20:00,2886.0,1368.0
2018-09-26 04:25:00,2896.0,1401.0
2018-09-26 04:30:00,2892.0,1405.0
2018-09-26 04:35:00,2896.0,1411.0
2018-09-26 04:40:00,2936.0,1452.0
2018-09-26 04:45:00,3004.0,1465.0
2018-09-26 04:50:00,3106.0,1459.0
2018-09-26 04:55:00,3190.0,1476.0
2018-09-26 05:00:00,3152.0,1491.0
2018-09-26 05:05:00,3209.0,1517.0
2018-09-26 05:10:00,3166.0,1496.0
2018-09-26 05:15:00,3257.0,1545.0
2018-09-26 05:20:00,3333.0,1584.0
2018-09-26 05:25:00,3478.0,1582.0
2018-09-26 05:30:00,4167.0,1759.0
2018-09-26 05:35:00,4141.0,1794.0
2018-09-26 05:40:00,4164.0,1776.0
2018-09-26 05:45:00,4660.0,1958.0
2018-09-26 05:50:00,4735.0,1987.0
2018-09-26 05:55:00,4739.0,2027.0
2018-09-26 06:00:00,6338.0,2566.0
2018-09-26 06:05:00,6736.0,2532.0
2018-09-26 06:10:00,6709.0,2584.0
2018-09-26 06:15:00,6925.0,2624.0
2018-09-26 06:20:00,7044.0,2613.0
2018-09-26 06:25:00,6672.0,2622.0
2018-09-26 06:30:00,6697.0,2649.0
2018-09-26 06:35:00,6757.0,2670.0
2018-09-26 06:40:00,6761.0,2726.0
2018-09-26 06:45:00,6551.0,2808.0
2018-09-26 06:50:00,6494.0,2820.0
2018-09-26 06:55:00,6469.0,2801.0
2018-09-26 07:00:00,6757.0,2844.0
2018-09-26 07:05:00,6722.0,2929.0
2018-09-26 07:10:00,6903.0,2899.0
2018-09-26 07:15:00,6844.0,2964.0
2018-09-26 07:20:00,6632.0,2903.0
2018-09-26 07:25:00,6357.0,2794.0
2018-09-26 07:30:00,6485.0,2914.0
2018-09-26 07:35:00,6334.0,2831.0
2018-09-26 07:40:00,6455.0,2798.0
2018-09-26 07:45:00,6384.0,2882.0
2018-09-26 07:50:00,6262.0,2813.0
2018-09-26 07:55:00,6216.0,2806.0
2018-09-26 08:00:00,6233.0,2740.0
2018-09-26 08:05:00,6227.0,2809.0
2018-09-26 08:10:00,6695.0,2820.0
2018-09-26 08:15:00,6706.0,2784.0
2018-09-26 08:20:00,6786.0,2763.0
2018-09-26 08:25:00,6783.0,2879.0
2018-09-26 08:30:00,6771.0,2787.0
2018-09-26 08:35:00,6781.0,2887.0
2018-09-26 08:40:00,6748.0,2857.0
2018-09-26 08:45:00,6806.0,2812.0
2018-09-26 08:50:00,6718.0,2801.0
2018-09-26 08:55:00,6818.0,2833.0
2018-09-26 09:00:00,6812.0,2815.0
2018-09-26 09:05:00,6831.0,2783.0
2018-09-26 09:10:00,6769.0,2797.0
2018-09-26 09:15:00,6740.0,2815.0
2018-09-26 09:20:00,6707.0,2797.0
2018-09-26 09:25:00,6628.0,2833.0
2018-09-26 09:30:00,6542.0,2775.0
2018-09-26 09:35:00,6532.0,2805.0
2018-09-26 09:40:00,6576.0,2773.0
2018-09-26 09:45:00,6443.0,2781.0
2018-09-26 09:50:00,6543.0,2759.0
2018-09-26 09:55:00,6494.0,2682.0
2018-09-26 10:00:00,6819.0,2728.0
2018-09-26 10:05:00,6831.0,2708.0
2018-09-26 10:10:00,6741.0,2753.0
2018-09-26 10:15:00,6797.0,2853.0
2018-09-26 10:20:00,6721.0,2787.0
2018-09-26 10:25:00,6677.0,2714.0
2018-09-26 10:30:00,6670.0,2837.0
2018-09-26 10:35:00,6598.0,2724.0
2018-09-26 10:40:00,6640.0,2744.0
2018-09-26 10:45:00,6600.0,2679.0
2018-09-26 10:50:00,6616.0,2679.0
2018-09-26 10:55:00,6566.0,2758.0
2018-09-26 11:00:00,6196.0,2608.0
2018-09-26 11:05:00,6154.0,2574.0
2018-09-26 11:10:00,6142.0,2567.0
2018-09-26 11:15:00,6247.0,2556.0
2018-09-26 11:20:00,6168.0,2594.0
2018-09-26 11:25:00,6255.0,2622.0
